id,title,artist,danceability,decade,Track URI,Genre,recommended,recommendations
SORGNOR144D029652A,(They Long To Be) Close To You,Carpenters,0.547988,1970s,http://dbpedia.org/resource/(They_Long_to_Be)_Close_to_You,Rock Pop,Crocodile Rock,"In The Summertime;Waterloo;If You Leave Me Now;Fernando;Crocodile Rock;You're so Vain;It's a Heartache;Sugar Baby Love;Kiss You All Over;Fox On The Run;Joy To The World;December 1963 (Oh What A Night);Take A Chance On Me;Money, Money, Money;We Don't Talk Anymore;Raindrops Keep Falling on My Head;Goodbye Yellow Brick Road;Beautiful Sunday;"
SOAMSYX144D0315F3E,Theme From Shaft,Isaac Hayes,0.382009,1970s,http://dbpedia.org/resource/Theme_from_Shaft,Funk/Soul Stage&Screen,SHADOW DANCING,You're The One That I Want;Bridge Over Troubled Water;Sos;Ma Baker;Grease;Kiss and Say Goodbye;December 1963 (Oh What A Night);Goodbye Yellow Brick Road;Beautiful Sunday;(They Long To Be) Close To You;Mississippi;
SOHHATU147442B4B34,Up Around the Bend,Creedence Clearwater Revival,0.276005,1970s,http://dbpedia.org/resource/Up_Around_the_Bend,Rock,Mississipi,"Aquarius / Let the Sunshine In (The Flesh Failures) ([From the American Tribal Love Rock Musical ""Hair""]);I Was Made For Lovin' You;Mississippi;"
SOUKYSH146E84A1F8A,I Was Made For Lovin' You,Kiss,0.656173,1970s,http://dbpedia.org/resource/I_Was_Made_for_Lovin%27_You,Rock,Up Around the Bend,"Aquarius / Let the Sunshine In (The Flesh Failures) ([From the American Tribal Love Rock Musical ""Hair""]);Up Around the Bend;Mississippi;"
SOGUVNP12AC3DFB662,Mississippi,Pussycat,0.608758,1970s,http://dbpedia.org/resource/Mississippi_(song),Rock,Up Around the Bend,"Aquarius / Let the Sunshine In (The Flesh Failures) ([From the American Tribal Love Rock Musical ""Hair""]);Up Around the Bend;I Was Made For Lovin' You;"
SOHOGMQ150CE82C47A,(I Can't Get No) Satisfaction,Keith Richards,0.255084,1960s,http://dbpedia.org/resource/(I_Can%27t_Get_No)_Satisfaction,Rock Pop,Return To Sender,"Oh, Pretty Woman;Hey Jude;I Want To Hold Your Hand;It's Now or Never;Unchained Melody;Yesterday;I'm A Believer;Hello, Goodbye;Get Back;These Boots Are Made For Walkin';Return To Sender;Good Luck Charm;Can't Buy Me Love;Puppet On A String;Only the Lonely;Get Off Of My Cloud;Stuck on You;She's Not You;"
SOCUXTU150D32A133B,"Oh, Pretty Woman",Roy Orbison,0.583944,1960s,"http://dbpedia.org/resource/Oh,_Pretty_Woman",Rock Pop,Can't Buy Me Love,"(I Can't Get No) Satisfaction;Hey Jude;I Want To Hold Your Hand;It's Now or Never;Unchained Melody;Yesterday;I'm A Believer;Hello, Goodbye;Get Back;These Boots Are Made For Walkin';Return To Sender;Good Luck Charm;Can't Buy Me Love;Puppet On A String;Only the Lonely;Get Off Of My Cloud;Stuck on You;She's Not You;"
SOKMJYC13678934206,Hey Jude,The Beatles,0.401926,1960s,http://dbpedia.org/resource/Hey_Jude,Rock Pop,Return To Sender,"(I Can't Get No) Satisfaction;Oh, Pretty Woman;I Want To Hold Your Hand;It's Now or Never;Unchained Melody;Yesterday;I'm A Believer;Hello, Goodbye;Get Back;These Boots Are Made For Walkin';Return To Sender;Good Luck Charm;Can't Buy Me Love;Puppet On A String;Only the Lonely;Get Off Of My Cloud;Stuck on You;She's Not You;"
SOITPFO141E94F2CBB,I Want To Hold Your Hand,The Beatles,0.493924,1960s,http://dbpedia.org/resource/I_Want_to_Hold_Your_Hand,Rock Pop,Return To Sender,"(I Can't Get No) Satisfaction;Oh, Pretty Woman;Hey Jude;It's Now or Never;Unchained Melody;Yesterday;I'm A Believer;Hello, Goodbye;Get Back;These Boots Are Made For Walkin';Return To Sender;Good Luck Charm;Can't Buy Me Love;Puppet On A String;Only the Lonely;Get Off Of My Cloud;Stuck on You;She's Not You;"
SOGQKIH148F10E3B88,A Whiter Shade Of Pale,Procol Harum,0.172908,1960s,http://dbpedia.org/resource/A_Whiter_Shade_of_Pale,Rock,Let's Dance,She Loves You;Let's Twist Again;All You Need Is Love;The Twist;I Feel Fine;Sugar Sugar;(You're The) Devil in Disguise;Good Vibrations;Ticket To Ride;In The Year 2525 (Exordius & Terminus);Penny Lane;Paperback Writer;HONKY TONK WOMEN;Surrender;Cathy's Clown;Wooly Bully;San Francisco (Be Sure to Wear Flowers in Your Hair);Let's Dance;Save The Last Dance For Me;Hey Paula;Hello Mary Lou;Runaway;Come Together;The Ballad Of John & Yoko;Jumpin' Jack Flash;The Letter;Daydream Believer;Eloise;Light My Fire;Lady Madonna;The Last Time;Judy In Disguise;Strawberry Fields Forever;Michelle;
SOPITAT13C6B0B965C,It's Now or Never,Elvis Presley,0.600321,1960s,http://dbpedia.org/resource/It%27s_Now_or_Never_(song),Rock Pop,Can't Buy Me Love,"(I Can't Get No) Satisfaction;Oh, Pretty Woman;Hey Jude;I Want To Hold Your Hand;Unchained Melody;Yesterday;I'm A Believer;Hello, Goodbye;Get Back;These Boots Are Made For Walkin';Return To Sender;Good Luck Charm;Can't Buy Me Love;Puppet On A String;Only the Lonely;Get Off Of My Cloud;Stuck on You;She's Not You;"
SOQSZVW150FD1E1F30,Help!,The Beatles,0.533892,1960s,http://dbpedia.org/resource/Help!_(song),Rock Stage&Screen,Yellow Submarine,A Hard Day's Night;Yellow Submarine;
SOAHOPD141E287EDF6,She Loves You,The Beatles,0.358463,1960s,http://dbpedia.org/resource/She_Loves_You,Rock,Let's Dance,A Whiter Shade Of Pale;Let's Twist Again;All You Need Is Love;The Twist;I Feel Fine;Sugar Sugar;(You're The) Devil in Disguise;Good Vibrations;Ticket To Ride;In The Year 2525 (Exordius & Terminus);Penny Lane;Paperback Writer;HONKY TONK WOMEN;Surrender;Cathy's Clown;Wooly Bully;San Francisco (Be Sure to Wear Flowers in Your Hair);Let's Dance;Save The Last Dance For Me;Hey Paula;Hello Mary Lou;Runaway;Come Together;The Ballad Of John & Yoko;Jumpin' Jack Flash;The Letter;Daydream Believer;Eloise;Light My Fire;Lady Madonna;The Last Time;Judy In Disguise;Strawberry Fields Forever;Michelle;
SOCFFOL144B8AECA0F,Let's Twist Again,Chubby Checker,0.635351,1960s,http://dbpedia.org/resource/Let%27s_Twist_Again,Rock,Good Vibrations,A Whiter Shade Of Pale;She Loves You;All You Need Is Love;The Twist;I Feel Fine;Sugar Sugar;(You're The) Devil in Disguise;Good Vibrations;Ticket To Ride;In The Year 2525 (Exordius & Terminus);Penny Lane;Paperback Writer;HONKY TONK WOMEN;Surrender;Cathy's Clown;Wooly Bully;San Francisco (Be Sure to Wear Flowers in Your Hair);Let's Dance;Save The Last Dance For Me;Hey Paula;Hello Mary Lou;Runaway;Come Together;The Ballad Of John & Yoko;Jumpin' Jack Flash;The Letter;Daydream Believer;Eloise;Light My Fire;Lady Madonna;The Last Time;Judy In Disguise;Strawberry Fields Forever;Michelle;
SOXXRZW130516DE8FD,Unchained Melody,The Righteous Brothers,0.418383,1960s,http://dbpedia.org/resource/Unchained_Melody,Rock Pop,Can't Buy Me Love,"(I Can't Get No) Satisfaction;Oh, Pretty Woman;Hey Jude;I Want To Hold Your Hand;It's Now or Never;Yesterday;I'm A Believer;Hello, Goodbye;Get Back;These Boots Are Made For Walkin';Return To Sender;Good Luck Charm;Can't Buy Me Love;Puppet On A String;Only the Lonely;Get Off Of My Cloud;Stuck on You;She's Not You;"
SOCKBTE12B20E5E4E3,Yesterday,The Beatles,0.342667,1960s,http://dbpedia.org/resource/Yesterday_(Beatles_song),Rock Pop,Good Luck Charm,"(I Can't Get No) Satisfaction;Oh, Pretty Woman;Hey Jude;I Want To Hold Your Hand;It's Now or Never;Unchained Melody;I'm A Believer;Hello, Goodbye;Get Back;These Boots Are Made For Walkin';Return To Sender;Good Luck Charm;Can't Buy Me Love;Puppet On A String;Only the Lonely;Get Off Of My Cloud;Stuck on You;She's Not You;"
SOJPBUH135CB4BD5EF,Strangers in the Night,Frank Sinatra,0.249971,1960s,http://dbpedia.org/resource/Strangers_in_the_Night,Jazz ,Il silenzio,Il silenzio;
SOGKTSR12B20E5E52A,All You Need Is Love,The Beatles,0.399709,1960s,http://dbpedia.org/resource/All_You_Need_Is_Love,Rock,Good Vibrations,A Whiter Shade Of Pale;She Loves You;Let's Twist Again;The Twist;I Feel Fine;Sugar Sugar;(You're The) Devil in Disguise;Good Vibrations;Ticket To Ride;In The Year 2525 (Exordius & Terminus);Penny Lane;Paperback Writer;HONKY TONK WOMEN;Surrender;Cathy's Clown;Wooly Bully;San Francisco (Be Sure to Wear Flowers in Your Hair);Let's Dance;Save The Last Dance For Me;Hey Paula;Hello Mary Lou;Runaway;Come Together;The Ballad Of John & Yoko;Jumpin' Jack Flash;The Letter;Daydream Believer;Eloise;Light My Fire;Lady Madonna;The Last Time;Judy In Disguise;Strawberry Fields Forever;Michelle;
SOSOASX13767145742,I'm A Believer,The Monkees,0.529047,1960s,http://dbpedia.org/resource/I%27m_a_Believer,Rock Pop,Return To Sender,"(I Can't Get No) Satisfaction;Oh, Pretty Woman;Hey Jude;I Want To Hold Your Hand;It's Now or Never;Unchained Melody;Yesterday;Hello, Goodbye;Get Back;These Boots Are Made For Walkin';Return To Sender;Good Luck Charm;Can't Buy Me Love;Puppet On A String;Only the Lonely;Get Off Of My Cloud;Stuck on You;She's Not You;"
SOPWJGK148B9D6D822,The Twist,Chubby Checker,0.352308,1960s,http://dbpedia.org/resource/The_Twist_(song),Rock,Let's Dance,A Whiter Shade Of Pale;She Loves You;Let's Twist Again;All You Need Is Love;I Feel Fine;Sugar Sugar;(You're The) Devil in Disguise;Good Vibrations;Ticket To Ride;In The Year 2525 (Exordius & Terminus);Penny Lane;Paperback Writer;HONKY TONK WOMEN;Surrender;Cathy's Clown;Wooly Bully;San Francisco (Be Sure to Wear Flowers in Your Hair);Let's Dance;Save The Last Dance For Me;Hey Paula;Hello Mary Lou;Runaway;Come Together;The Ballad Of John & Yoko;Jumpin' Jack Flash;The Letter;Daydream Believer;Eloise;Light My Fire;Lady Madonna;The Last Time;Judy In Disguise;Strawberry Fields Forever;Michelle;
SODGIOB13927071848,I Feel Fine,The Beatles,0.528709,1960s,http://dbpedia.org/resource/I_Feel_Fine,Rock,Good Vibrations,A Whiter Shade Of Pale;She Loves You;Let's Twist Again;All You Need Is Love;The Twist;Sugar Sugar;(You're The) Devil in Disguise;Good Vibrations;Ticket To Ride;In The Year 2525 (Exordius & Terminus);Penny Lane;Paperback Writer;HONKY TONK WOMEN;Surrender;Cathy's Clown;Wooly Bully;San Francisco (Be Sure to Wear Flowers in Your Hair);Let's Dance;Save The Last Dance For Me;Hey Paula;Hello Mary Lou;Runaway;Come Together;The Ballad Of John & Yoko;Jumpin' Jack Flash;The Letter;Daydream Believer;Eloise;Light My Fire;Lady Madonna;The Last Time;Judy In Disguise;Strawberry Fields Forever;Michelle;
SOQDCBM1513233E788,"Hello, Goodbye",The Beatles,0.489087,1960s,"http://dbpedia.org/resource/Hello,_Goodbye",Rock Pop,Can't Buy Me Love,"(I Can't Get No) Satisfaction;Oh, Pretty Woman;Hey Jude;I Want To Hold Your Hand;It's Now or Never;Unchained Melody;Yesterday;I'm A Believer;Get Back;These Boots Are Made For Walkin';Return To Sender;Good Luck Charm;Can't Buy Me Love;Puppet On A String;Only the Lonely;Get Off Of My Cloud;Stuck on You;She's Not You;"
SORNSYB150D3182FC7,Get Back,The Beatles,0.722574,1960s,http://dbpedia.org/resource/Get_Back,Rock Pop,Return To Sender,"(I Can't Get No) Satisfaction;Oh, Pretty Woman;Hey Jude;I Want To Hold Your Hand;It's Now or Never;Unchained Melody;Yesterday;I'm A Believer;Hello, Goodbye;These Boots Are Made For Walkin';Return To Sender;Good Luck Charm;Can't Buy Me Love;Puppet On A String;Only the Lonely;Get Off Of My Cloud;Stuck on You;She's Not You;"
SOTYUXO1463298FFBD,Sugar Sugar,The Archies,0.561105,1960s,"http://dbpedia.org/resource/Sugar,_Sugar",Rock,Let's Dance,A Whiter Shade Of Pale;She Loves You;Let's Twist Again;All You Need Is Love;The Twist;I Feel Fine;(You're The) Devil in Disguise;Good Vibrations;Ticket To Ride;In The Year 2525 (Exordius & Terminus);Penny Lane;Paperback Writer;HONKY TONK WOMEN;Surrender;Cathy's Clown;Wooly Bully;San Francisco (Be Sure to Wear Flowers in Your Hair);Let's Dance;Save The Last Dance For Me;Hey Paula;Hello Mary Lou;Runaway;Come Together;The Ballad Of John & Yoko;Jumpin' Jack Flash;The Letter;Daydream Believer;Eloise;Light My Fire;Lady Madonna;The Last Time;Judy In Disguise;Strawberry Fields Forever;Michelle;
SOEBVPK150D49D36EA,A Hard Day's Night,The Beatles,0.444402,1960s,http://dbpedia.org/resource/A_Hard_Day%27s_Night_(song),Rock Stage&Screen,Yellow Submarine,Help!;Yellow Submarine;
SOCNTRG1376CF618DA,(You're The) Devil in Disguise,Elvis Presley,0.510622,1960s,http://dbpedia.org/resource/(You%27re_the)_Devil_in_Disguise,Rock,Let's Dance,A Whiter Shade Of Pale;She Loves You;Let's Twist Again;All You Need Is Love;The Twist;I Feel Fine;Sugar Sugar;Good Vibrations;Ticket To Ride;In The Year 2525 (Exordius & Terminus);Penny Lane;Paperback Writer;HONKY TONK WOMEN;Surrender;Cathy's Clown;Wooly Bully;San Francisco (Be Sure to Wear Flowers in Your Hair);Let's Dance;Save The Last Dance For Me;Hey Paula;Hello Mary Lou;Runaway;Come Together;The Ballad Of John & Yoko;Jumpin' Jack Flash;The Letter;Daydream Believer;Eloise;Light My Fire;Lady Madonna;The Last Time;Judy In Disguise;Strawberry Fields Forever;Michelle;
SOHBJQR12A8C137BFB,These Boots Are Made For Walkin',Nancy Sinatra,0.628324,1960s,http://dbpedia.org/resource/These_Boots_Are_Made_for_Walkin%27,Rock Pop,It's Now or Never,"(I Can't Get No) Satisfaction;Oh, Pretty Woman;Hey Jude;I Want To Hold Your Hand;It's Now or Never;Unchained Melody;Yesterday;I'm A Believer;Hello, Goodbye;Get Back;Return To Sender;Good Luck Charm;Can't Buy Me Love;Puppet On A String;Only the Lonely;Get Off Of My Cloud;Stuck on You;She's Not You;"
SONOLED13167713AFB,Good Vibrations,The Beach Boys,0.288974,1960s,http://dbpedia.org/resource/Good_Vibrations,Rock,Let's Dance,A Whiter Shade Of Pale;She Loves You;Let's Twist Again;All You Need Is Love;The Twist;I Feel Fine;Sugar Sugar;(You're The) Devil in Disguise;Ticket To Ride;In The Year 2525 (Exordius & Terminus);Penny Lane;Paperback Writer;HONKY TONK WOMEN;Surrender;Cathy's Clown;Wooly Bully;San Francisco (Be Sure to Wear Flowers in Your Hair);Let's Dance;Save The Last Dance For Me;Hey Paula;Hello Mary Lou;Runaway;Come Together;The Ballad Of John & Yoko;Jumpin' Jack Flash;The Letter;Daydream Believer;Eloise;Light My Fire;Lady Madonna;The Last Time;Judy In Disguise;Strawberry Fields Forever;Michelle;
SOAGTPE13F4F49A8F8,Return To Sender,Elvis Presley,0.826889,1960s,http://dbpedia.org/resource/Return_to_Sender_(song),Rock Pop,Can't Buy Me Love,"(I Can't Get No) Satisfaction;Oh, Pretty Woman;Hey Jude;I Want To Hold Your Hand;It's Now or Never;Unchained Melody;Yesterday;I'm A Believer;Hello, Goodbye;Get Back;These Boots Are Made For Walkin';Good Luck Charm;Can't Buy Me Love;Puppet On A String;Only the Lonely;Get Off Of My Cloud;Stuck on You;She's Not You;"
SOODMHM14FAFCBE431,Ticket To Ride,The Beatles,0.499852,1960s,http://dbpedia.org/resource/Ticket_to_Ride,Rock,Let's Dance,A Whiter Shade Of Pale;She Loves You;Let's Twist Again;All You Need Is Love;The Twist;I Feel Fine;Sugar Sugar;(You're The) Devil in Disguise;Good Vibrations;In The Year 2525 (Exordius & Terminus);Penny Lane;Paperback Writer;HONKY TONK WOMEN;Surrender;Cathy's Clown;Wooly Bully;San Francisco (Be Sure to Wear Flowers in Your Hair);Let's Dance;Save The Last Dance For Me;Hey Paula;Hello Mary Lou;Runaway;Come Together;The Ballad Of John & Yoko;Jumpin' Jack Flash;The Letter;Daydream Believer;Eloise;Light My Fire;Lady Madonna;The Last Time;Judy In Disguise;Strawberry Fields Forever;Michelle;
SORYIBB1340BBB8F0E,In The Year 2525 (Exordius & Terminus),Zager & Evans,0.453373,1960s,http://dbpedia.org/resource/In_the_Year_2525,Rock,Let's Dance,A Whiter Shade Of Pale;She Loves You;Let's Twist Again;All You Need Is Love;The Twist;I Feel Fine;Sugar Sugar;(You're The) Devil in Disguise;Good Vibrations;Ticket To Ride;Penny Lane;Paperback Writer;HONKY TONK WOMEN;Surrender;Cathy's Clown;Wooly Bully;San Francisco (Be Sure to Wear Flowers in Your Hair);Let's Dance;Save The Last Dance For Me;Hey Paula;Hello Mary Lou;Runaway;Come Together;The Ballad Of John & Yoko;Jumpin' Jack Flash;The Letter;Daydream Believer;Eloise;Light My Fire;Lady Madonna;The Last Time;Judy In Disguise;Strawberry Fields Forever;Michelle;
SOEZRHC136797F9DD5,Penny Lane,The Beatles,0.651044,1960s,http://dbpedia.org/resource/Penny_Lane,Rock,A Whiter Shade Of Pale,A Whiter Shade Of Pale;She Loves You;Let's Twist Again;All You Need Is Love;The Twist;I Feel Fine;Sugar Sugar;(You're The) Devil in Disguise;Good Vibrations;Ticket To Ride;In The Year 2525 (Exordius & Terminus);Paperback Writer;HONKY TONK WOMEN;Surrender;Cathy's Clown;Wooly Bully;San Francisco (Be Sure to Wear Flowers in Your Hair);Let's Dance;Save The Last Dance For Me;Hey Paula;Hello Mary Lou;Runaway;Come Together;The Ballad Of John & Yoko;Jumpin' Jack Flash;The Letter;Daydream Believer;Eloise;Light My Fire;Lady Madonna;The Last Time;Judy In Disguise;Strawberry Fields Forever;Michelle;
SOASPYA133A920D632,Yellow Submarine,The Beatles,0.667571,1960s,http://dbpedia.org/resource/Yellow_Submarine_(song),Rock Stage&Screen,A Hard Day's Night,Help!;A Hard Day's Night;
SOQNMDU1392707296B,Paperback Writer,The Beatles,0.455989,1960s,http://dbpedia.org/resource/Paperback_Writer,Rock,Let's Dance,A Whiter Shade Of Pale;She Loves You;Let's Twist Again;All You Need Is Love;The Twist;I Feel Fine;Sugar Sugar;(You're The) Devil in Disguise;Good Vibrations;Ticket To Ride;In The Year 2525 (Exordius & Terminus);Penny Lane;HONKY TONK WOMEN;Surrender;Cathy's Clown;Wooly Bully;San Francisco (Be Sure to Wear Flowers in Your Hair);Let's Dance;Save The Last Dance For Me;Hey Paula;Hello Mary Lou;Runaway;Come Together;The Ballad Of John & Yoko;Jumpin' Jack Flash;The Letter;Daydream Believer;Eloise;Light My Fire;Lady Madonna;The Last Time;Judy In Disguise;Strawberry Fields Forever;Michelle;
SOWVZOK14F9B21BA8B,Good Luck Charm,Elvis Presley,0.777981,1960s,http://dbpedia.org/resource/Good_Luck_Charm,Rock Pop,Can't Buy Me Love,"(I Can't Get No) Satisfaction;Oh, Pretty Woman;Hey Jude;I Want To Hold Your Hand;It's Now or Never;Unchained Melody;Yesterday;I'm A Believer;Hello, Goodbye;Get Back;These Boots Are Made For Walkin';Return To Sender;Can't Buy Me Love;Puppet On A String;Only the Lonely;Get Off Of My Cloud;Stuck on You;She's Not You;"
SOZKEEK12B0B80887C,HONKY TONK WOMEN,The Rolling Stones,0.584341,1960s,http://dbpedia.org/resource/Honky_Tonk_Women,Rock,Good Vibrations,A Whiter Shade Of Pale;She Loves You;Let's Twist Again;All You Need Is Love;The Twist;I Feel Fine;Sugar Sugar;(You're The) Devil in Disguise;Good Vibrations;Ticket To Ride;In The Year 2525 (Exordius & Terminus);Penny Lane;Paperback Writer;Surrender;Cathy's Clown;Wooly Bully;San Francisco (Be Sure to Wear Flowers in Your Hair);Let's Dance;Save The Last Dance For Me;Hey Paula;Hello Mary Lou;Runaway;Come Together;The Ballad Of John & Yoko;Jumpin' Jack Flash;The Letter;Daydream Believer;Eloise;Light My Fire;Lady Madonna;The Last Time;Judy In Disguise;Strawberry Fields Forever;Michelle;
SOJJGDP1376A7BAE6D,Surrender,Elvis Presley,0.372652,1960s,http://dbpedia.org/resource/Surrender_(Elvis_Presley_song),Rock,Let's Dance,A Whiter Shade Of Pale;She Loves You;Let's Twist Again;All You Need Is Love;The Twist;I Feel Fine;Sugar Sugar;(You're The) Devil in Disguise;Good Vibrations;Ticket To Ride;In The Year 2525 (Exordius & Terminus);Penny Lane;Paperback Writer;HONKY TONK WOMEN;Cathy's Clown;Wooly Bully;San Francisco (Be Sure to Wear Flowers in Your Hair);Let's Dance;Save The Last Dance For Me;Hey Paula;Hello Mary Lou;Runaway;Come Together;The Ballad Of John & Yoko;Jumpin' Jack Flash;The Letter;Daydream Believer;Eloise;Light My Fire;Lady Madonna;The Last Time;Judy In Disguise;Strawberry Fields Forever;Michelle;
SOAFETD145448AD1A7,Cathy's Clown,The Everly Brothers,0.605329,1960s,http://dbpedia.org/resource/Cathy%27s_Clown,Rock,Good Vibrations,A Whiter Shade Of Pale;She Loves You;Let's Twist Again;All You Need Is Love;The Twist;I Feel Fine;Sugar Sugar;(You're The) Devil in Disguise;Good Vibrations;Ticket To Ride;In The Year 2525 (Exordius & Terminus);Penny Lane;Paperback Writer;HONKY TONK WOMEN;Surrender;Wooly Bully;San Francisco (Be Sure to Wear Flowers in Your Hair);Let's Dance;Save The Last Dance For Me;Hey Paula;Hello Mary Lou;Runaway;Come Together;The Ballad Of John & Yoko;Jumpin' Jack Flash;The Letter;Daydream Believer;Eloise;Light My Fire;Lady Madonna;The Last Time;Judy In Disguise;Strawberry Fields Forever;Michelle;
SOMZWXS145FB7FA7CA,Wooly Bully,Sam the Sham & The Pharaohs,0.791505,1960s,http://dbpedia.org/resource/Wooly_Bully,Rock,Good Vibrations,A Whiter Shade Of Pale;She Loves You;Let's Twist Again;All You Need Is Love;The Twist;I Feel Fine;Sugar Sugar;(You're The) Devil in Disguise;Good Vibrations;Ticket To Ride;In The Year 2525 (Exordius & Terminus);Penny Lane;Paperback Writer;HONKY TONK WOMEN;Surrender;Cathy's Clown;San Francisco (Be Sure to Wear Flowers in Your Hair);Let's Dance;Save The Last Dance For Me;Hey Paula;Hello Mary Lou;Runaway;Come Together;The Ballad Of John & Yoko;Jumpin' Jack Flash;The Letter;Daydream Believer;Eloise;Light My Fire;Lady Madonna;The Last Time;Judy In Disguise;Strawberry Fields Forever;Michelle;
SOADRVY145B01B96C5,San Francisco (Be Sure to Wear Flowers in Your Hair),Scott McKenzie,0.56008,1960s,http://dbpedia.org/resource/San_Francisco_(Be_Sure_to_Wear_Flowers_in_Your_Hair),Rock,Let's Dance,A Whiter Shade Of Pale;She Loves You;Let's Twist Again;All You Need Is Love;The Twist;I Feel Fine;Sugar Sugar;(You're The) Devil in Disguise;Good Vibrations;Ticket To Ride;In The Year 2525 (Exordius & Terminus);Penny Lane;Paperback Writer;HONKY TONK WOMEN;Surrender;Cathy's Clown;Wooly Bully;Let's Dance;Save The Last Dance For Me;Hey Paula;Hello Mary Lou;Runaway;Come Together;The Ballad Of John & Yoko;Jumpin' Jack Flash;The Letter;Daydream Believer;Eloise;Light My Fire;Lady Madonna;The Last Time;Judy In Disguise;Strawberry Fields Forever;Michelle;
SOWWYBB14F129AF293,Let's Dance,Chris Montez,0.693995,1960s,http://dbpedia.org/resource/Let's_Dance_(Chris_Montez_song),Rock,Good Vibrations,A Whiter Shade Of Pale;She Loves You;Let's Twist Again;All You Need Is Love;The Twist;I Feel Fine;Sugar Sugar;(You're The) Devil in Disguise;Good Vibrations;Ticket To Ride;In The Year 2525 (Exordius & Terminus);Penny Lane;Paperback Writer;HONKY TONK WOMEN;Surrender;Cathy's Clown;Wooly Bully;San Francisco (Be Sure to Wear Flowers in Your Hair);Save The Last Dance For Me;Hey Paula;Hello Mary Lou;Runaway;Come Together;The Ballad Of John & Yoko;Jumpin' Jack Flash;The Letter;Daydream Believer;Eloise;Light My Fire;Lady Madonna;The Last Time;Judy In Disguise;Strawberry Fields Forever;Michelle;
SOWZZJJ1508A79458B,Save The Last Dance For Me,The Drifters,0.440874,1960s,http://dbpedia.org/resource/Save_the_Last_Dance_for_Me,Rock,Good Vibrations,A Whiter Shade Of Pale;She Loves You;Let's Twist Again;All You Need Is Love;The Twist;I Feel Fine;Sugar Sugar;(You're The) Devil in Disguise;Good Vibrations;Ticket To Ride;In The Year 2525 (Exordius & Terminus);Penny Lane;Paperback Writer;HONKY TONK WOMEN;Surrender;Cathy's Clown;Wooly Bully;San Francisco (Be Sure to Wear Flowers in Your Hair);Let's Dance;Hey Paula;Hello Mary Lou;Runaway;Come Together;The Ballad Of John & Yoko;Jumpin' Jack Flash;The Letter;Daydream Believer;Eloise;Light My Fire;Lady Madonna;The Last Time;Judy In Disguise;Strawberry Fields Forever;Michelle;
SOHJTJM14FEDE387E8,Hey Paula,Paul+Paula,0.497921,1960s,http://dbpedia.org/resource/Hey_Paula_(song),Rock,Let's Dance,A Whiter Shade Of Pale;She Loves You;Let's Twist Again;All You Need Is Love;The Twist;I Feel Fine;Sugar Sugar;(You're The) Devil in Disguise;Good Vibrations;Ticket To Ride;In The Year 2525 (Exordius & Terminus);Penny Lane;Paperback Writer;HONKY TONK WOMEN;Surrender;Cathy's Clown;Wooly Bully;San Francisco (Be Sure to Wear Flowers in Your Hair);Let's Dance;Save The Last Dance For Me;Hello Mary Lou;Runaway;Come Together;The Ballad Of John & Yoko;Jumpin' Jack Flash;The Letter;Daydream Believer;Eloise;Light My Fire;Lady Madonna;The Last Time;Judy In Disguise;Strawberry Fields Forever;Michelle;
SOUQKTV150C84E7EEB,Hello Mary Lou,Rick Nelson,0.492971,1960s,http://dbpedia.org/resource/Hello_Mary_Lou,Rock,Let's Dance,A Whiter Shade Of Pale;She Loves You;Let's Twist Again;All You Need Is Love;The Twist;I Feel Fine;Sugar Sugar;(You're The) Devil in Disguise;Good Vibrations;Ticket To Ride;In The Year 2525 (Exordius & Terminus);Penny Lane;Paperback Writer;HONKY TONK WOMEN;Surrender;Cathy's Clown;Wooly Bully;San Francisco (Be Sure to Wear Flowers in Your Hair);Let's Dance;Save The Last Dance For Me;Hey Paula;Runaway;Come Together;The Ballad Of John & Yoko;Jumpin' Jack Flash;The Letter;Daydream Believer;Eloise;Light My Fire;Lady Madonna;The Last Time;Judy In Disguise;Strawberry Fields Forever;Michelle;
SOSAPSG144AFFA095C,Runaway,Del Shannon,0.551693,1960s,http://dbpedia.org/resource/Runaway_(Del_Shannon_song),Rock,Good Vibrations,A Whiter Shade Of Pale;She Loves You;Let's Twist Again;All You Need Is Love;The Twist;I Feel Fine;Sugar Sugar;(You're The) Devil in Disguise;Good Vibrations;Ticket To Ride;In The Year 2525 (Exordius & Terminus);Penny Lane;Paperback Writer;HONKY TONK WOMEN;Surrender;Cathy's Clown;Wooly Bully;San Francisco (Be Sure to Wear Flowers in Your Hair);Let's Dance;Save The Last Dance For Me;Hey Paula;Hello Mary Lou;Come Together;The Ballad Of John & Yoko;Jumpin' Jack Flash;The Letter;Daydream Believer;Eloise;Light My Fire;Lady Madonna;The Last Time;Judy In Disguise;Strawberry Fields Forever;Michelle;
SOXQWJR1474483CAA9,Can't Buy Me Love,The Beatles,0.588993,1960s,http://dbpedia.org/resource/Can%27t_Buy_Me_Love,Rock Pop,It's Now or Never,"(I Can't Get No) Satisfaction;Oh, Pretty Woman;Hey Jude;I Want To Hold Your Hand;It's Now or Never;Unchained Melody;Yesterday;I'm A Believer;Hello, Goodbye;Get Back;These Boots Are Made For Walkin';Return To Sender;Good Luck Charm;Puppet On A String;Only the Lonely;Get Off Of My Cloud;Stuck on You;She's Not You;"
